"","X4","X5","X6","X7","X8","X9","Page","Country","Platform","Date","Visit","dayOfTheWeek","month"
"6018","The_Dark_Knight_Rises_fr","wikipedia","org_desktop_all-agents","The_Dark_Knight_Rises_fr","wikipedia","org_desktop_all-agents","The_Dark_Knight_Rises_fr","fr","all-agents",2015-07-01,387,"Wed",7
"6019","The_Free_State_of_Jones_fr","wikipedia","org_desktop_all-agents","The_Free_State_of_Jones_fr","wikipedia","org_desktop_all-agents","The_Free_State_of_Jones_fr","fr","all-agents",2015-07-01,6,"Wed",7
"6020","The_Get_Down_fr","wikipedia","org_desktop_all-agents","The_Get_Down_fr","wikipedia","org_desktop_all-agents","The_Get_Down_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6021","The_Leftovers_fr","wikipedia","org_desktop_all-agents","The_Leftovers_fr","wikipedia","org_desktop_all-agents","The_Leftovers_fr","fr","all-agents",2015-07-01,208,"Wed",7
"6022","The_Magicians_fr","wikipedia","org_desktop_all-agents","The_Magicians_fr","wikipedia","org_desktop_all-agents","The_Magicians_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6023","The_Neon_Demon_fr","wikipedia","org_desktop_all-agents","The_Neon_Demon_fr","wikipedia","org_desktop_all-agents","The_Neon_Demon_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6024","The_Night_Manager_fr","wikipedia","org_desktop_all-agents","The_Night_Manager_fr","wikipedia","org_desktop_all-agents","The_Night_Manager_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6025","The_Night_Of_fr","wikipedia","org_desktop_all-agents","The_Night_Of_fr","wikipedia","org_desktop_all-agents","The_Night_Of_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6026","The_Night_Shift_fr","wikipedia","org_desktop_all-agents","The_Night_Shift_fr","wikipedia","org_desktop_all-agents","The_Night_Shift_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6027","The_Pirate_Bay_fr","wikipedia","org_desktop_all-agents","The_Pirate_Bay_fr","wikipedia","org_desktop_all-agents","The_Pirate_Bay_fr","fr","all-agents",2015-07-01,473,"Wed",7
"6028","The_Problem_We_All_Live_With_fr","wikipedia","org_desktop_all-agents","The_Problem_We_All_Live_With_fr","wikipedia","org_desktop_all-agents","The_Problem_We_All_Live_With_fr","fr","all-agents",2015-07-01,19,"Wed",7
"6029","The_Revenant_fr","wikipedia","org_desktop_all-agents","The_Revenant_fr","wikipedia","org_desktop_all-agents","The_Revenant_fr","fr","all-agents",2015-07-01,156,"Wed",7
"6030","The_Rolling_Stones_fr","wikipedia","org_desktop_all-agents","The_Rolling_Stones_fr","wikipedia","org_desktop_all-agents","The_Rolling_Stones_fr","fr","all-agents",2015-07-01,499,"Wed",7
"6031","The_Strain_fr","wikipedia","org_desktop_all-agents","The_Strain_fr","wikipedia","org_desktop_all-agents","The_Strain_fr","fr","all-agents",2015-07-01,157,"Wed",7
"6032","The_Walking_Dead_(comic)_fr","wikipedia","org_desktop_all-agents","The_Walking_Dead_(comic)_fr","wikipedia","org_desktop_all-agents","The_Walking_Dead_(comic)_fr","fr","all-agents",2015-07-01,206,"Wed",7
"6033","The_Weeknd_fr","wikipedia","org_desktop_all-agents","The_Weeknd_fr","wikipedia","org_desktop_all-agents","The_Weeknd_fr","fr","all-agents",2015-07-01,249,"Wed",7
"6034","Theo_James_fr","wikipedia","org_desktop_all-agents","Theo_James_fr","wikipedia","org_desktop_all-agents","Theo_James_fr","fr","all-agents",2015-07-01,249,"Wed",7
"6035","Theresa_May_fr","wikipedia","org_desktop_all-agents","Theresa_May_fr","wikipedia","org_desktop_all-agents","Theresa_May_fr","fr","all-agents",2015-07-01,11,"Wed",7
"6036","Thierry_Henry_fr","wikipedia","org_desktop_all-agents","Thierry_Henry_fr","wikipedia","org_desktop_all-agents","Thierry_Henry_fr","fr","all-agents",2015-07-01,342,"Wed",7
"6037","Thierry_Le_Luron_fr","wikipedia","org_desktop_all-agents","Thierry_Le_Luron_fr","wikipedia","org_desktop_all-agents","Thierry_Le_Luron_fr","fr","all-agents",2015-07-01,92,"Wed",7
"6038","Thierry_Lhermitte_fr","wikipedia","org_desktop_all-agents","Thierry_Lhermitte_fr","wikipedia","org_desktop_all-agents","Thierry_Lhermitte_fr","fr","all-agents",2015-07-01,207,"Wed",7
"6039","Thierry_Roland_fr","wikipedia","org_desktop_all-agents","Thierry_Roland_fr","wikipedia","org_desktop_all-agents","Thierry_Roland_fr","fr","all-agents",2015-07-01,65,"Wed",7
"6040","Thomas_Coville_fr","wikipedia","org_desktop_all-agents","Thomas_Coville_fr","wikipedia","org_desktop_all-agents","Thomas_Coville_fr","fr","all-agents",2015-07-01,14,"Wed",7
"6041","Thomas_Cromwell_fr","wikipedia","org_desktop_all-agents","Thomas_Cromwell_fr","wikipedia","org_desktop_all-agents","Thomas_Cromwell_fr","fr","all-agents",2015-07-01,43,"Wed",7
"6042","Thomas_Jouannet_fr","wikipedia","org_desktop_all-agents","Thomas_Jouannet_fr","wikipedia","org_desktop_all-agents","Thomas_Jouannet_fr","fr","all-agents",2015-07-01,1089,"Wed",7
"6043","Thomas_Lemar_fr","wikipedia","org_desktop_all-agents","Thomas_Lemar_fr","wikipedia","org_desktop_all-agents","Thomas_Lemar_fr","fr","all-agents",2015-07-01,4016,"Wed",7
"6044","Thomas_More_fr","wikipedia","org_desktop_all-agents","Thomas_More_fr","wikipedia","org_desktop_all-agents","Thomas_More_fr","fr","all-agents",2015-07-01,138,"Wed",7
"6045","Thomas_N'Gijol_fr","wikipedia","org_desktop_all-agents","Thomas_N'Gijol_fr","wikipedia","org_desktop_all-agents","Thomas_N'Gijol_fr","fr","all-agents",2015-07-01,177,"Wed",7
"6046","Thomas_Piketty_fr","wikipedia","org_desktop_all-agents","Thomas_Piketty_fr","wikipedia","org_desktop_all-agents","Thomas_Piketty_fr","fr","all-agents",2015-07-01,662,"Wed",7
"6047","Thorium_fr","wikipedia","org_desktop_all-agents","Thorium_fr","wikipedia","org_desktop_all-agents","Thorium_fr","fr","all-agents",2015-07-01,173,"Wed",7
"6048","Tigre_fr","wikipedia","org_desktop_all-agents","Tigre_fr","wikipedia","org_desktop_all-agents","Tigre_fr","fr","all-agents",2015-07-01,340,"Wed",7
"6049","Tim_Burton_fr","wikipedia","org_desktop_all-agents","Tim_Burton_fr","wikipedia","org_desktop_all-agents","Tim_Burton_fr","fr","all-agents",2015-07-01,351,"Wed",7
"6050","Tim_Roth_fr","wikipedia","org_desktop_all-agents","Tim_Roth_fr","wikipedia","org_desktop_all-agents","Tim_Roth_fr","fr","all-agents",2015-07-01,147,"Wed",7
"6051","Tique_fr","wikipedia","org_desktop_all-agents","Tique_fr","wikipedia","org_desktop_all-agents","Tique_fr","fr","all-agents",2015-07-01,998,"Wed",7
"6052","Titanic_fr","wikipedia","org_desktop_all-agents","Titanic_fr","wikipedia","org_desktop_all-agents","Titanic_fr","fr","all-agents",2015-07-01,597,"Wed",7
"6053","Tokyo_fr","wikipedia","org_desktop_all-agents","Tokyo_fr","wikipedia","org_desktop_all-agents","Tokyo_fr","fr","all-agents",2015-07-01,566,"Wed",7
"6054","Tokyo_Ghoul_fr","wikipedia","org_desktop_all-agents","Tokyo_Ghoul_fr","wikipedia","org_desktop_all-agents","Tokyo_Ghoul_fr","fr","all-agents",2015-07-01,598,"Wed",7
"6055","Tom_Brady_fr","wikipedia","org_desktop_all-agents","Tom_Brady_fr","wikipedia","org_desktop_all-agents","Tom_Brady_fr","fr","all-agents",2015-07-01,81,"Wed",7
"6056","Tom_Cruise_fr","wikipedia","org_desktop_all-agents","Tom_Cruise_fr","wikipedia","org_desktop_all-agents","Tom_Cruise_fr","fr","all-agents",2015-07-01,829,"Wed",7
"6057","Tom_Hanks_fr","wikipedia","org_desktop_all-agents","Tom_Hanks_fr","wikipedia","org_desktop_all-agents","Tom_Hanks_fr","fr","all-agents",2015-07-01,379,"Wed",7
"6058","Tom_Hiddleston_fr","wikipedia","org_desktop_all-agents","Tom_Hiddleston_fr","wikipedia","org_desktop_all-agents","Tom_Hiddleston_fr","fr","all-agents",2015-07-01,162,"Wed",7
"6059","Tomer_Sisley_fr","wikipedia","org_desktop_all-agents","Tomer_Sisley_fr","wikipedia","org_desktop_all-agents","Tomer_Sisley_fr","fr","all-agents",2015-07-01,90,"Wed",7
"6060","Tony_Parker_fr","wikipedia","org_desktop_all-agents","Tony_Parker_fr","wikipedia","org_desktop_all-agents","Tony_Parker_fr","fr","all-agents",2015-07-01,320,"Wed",7
"6061","Tony_Yoka_fr","wikipedia","org_desktop_all-agents","Tony_Yoka_fr","wikipedia","org_desktop_all-agents","Tony_Yoka_fr","fr","all-agents",2015-07-01,11,"Wed",7
"6062","Top_Gear_France_fr","wikipedia","org_desktop_all-agents","Top_Gear_France_fr","wikipedia","org_desktop_all-agents","Top_Gear_France_fr","fr","all-agents",2015-07-01,116,"Wed",7
"6063","Toulouse_fr","wikipedia","org_desktop_all-agents","Toulouse_fr","wikipedia","org_desktop_all-agents","Toulouse_fr","fr","all-agents",2015-07-01,1366,"Wed",7
"6064","Tour_Eiffel_fr","wikipedia","org_desktop_all-agents","Tour_Eiffel_fr","wikipedia","org_desktop_all-agents","Tour_Eiffel_fr","fr","all-agents",2015-07-01,908,"Wed",7
"6065","Tour_d'Espagne_2016_fr","wikipedia","org_desktop_all-agents","Tour_d'Espagne_2016_fr","wikipedia","org_desktop_all-agents","Tour_d'Espagne_2016_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6066","Tour_d'Italie_2016_fr","wikipedia","org_desktop_all-agents","Tour_d'Italie_2016_fr","wikipedia","org_desktop_all-agents","Tour_d'Italie_2016_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6067","Tour_de_France_fr","wikipedia","org_desktop_all-agents","Tour_de_France_fr","wikipedia","org_desktop_all-agents","Tour_de_France_fr","fr","all-agents",2015-07-01,1154,"Wed",7
"6068","Tour_de_France_2014_fr","wikipedia","org_desktop_all-agents","Tour_de_France_2014_fr","wikipedia","org_desktop_all-agents","Tour_de_France_2014_fr","fr","all-agents",2015-07-01,570,"Wed",7
"6069","Tour_de_Pise_fr","wikipedia","org_desktop_all-agents","Tour_de_Pise_fr","wikipedia","org_desktop_all-agents","Tour_de_Pise_fr","fr","all-agents",2015-07-01,183,"Wed",7
"6070","Tournoi_de_Wimbledon_2016_fr","wikipedia","org_desktop_all-agents","Tournoi_de_Wimbledon_2016_fr","wikipedia","org_desktop_all-agents","Tournoi_de_Wimbledon_2016_fr","fr","all-agents",2015-07-01,12,"Wed",7
"6071","Tournoi_de_tennis_de_Monte-Carlo_(ATP_2016)_fr","wikipedia","org_desktop_all-agents","Tournoi_de_tennis_de_Monte-Carlo_(ATP_2016)_fr","wikipedia","org_desktop_all-agents","Tournoi_de_tennis_de_Monte-Carlo_(ATP_2016)_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6072","Tournoi_des_Six_Nations_2016_fr","wikipedia","org_desktop_all-agents","Tournoi_des_Six_Nations_2016_fr","wikipedia","org_desktop_all-agents","Tournoi_des_Six_Nations_2016_fr","fr","all-agents",2015-07-01,10,"Wed",7
"6073","Tournoi_des_Six_Nations_2017_fr","wikipedia","org_desktop_all-agents","Tournoi_des_Six_Nations_2017_fr","wikipedia","org_desktop_all-agents","Tournoi_des_Six_Nations_2017_fr","fr","all-agents",2015-07-01,1,"Wed",7
"6074","Tours_fr","wikipedia","org_desktop_all-agents","Tours_fr","wikipedia","org_desktop_all-agents","Tours_fr","fr","all-agents",2015-07-01,623,"Wed",7
"6075","Toussaint_fr","wikipedia","org_desktop_all-agents","Toussaint_fr","wikipedia","org_desktop_all-agents","Toussaint_fr","fr","all-agents",2015-07-01,78,"Wed",7
"6076","Travis_Fimmel_fr","wikipedia","org_desktop_all-agents","Travis_Fimmel_fr","wikipedia","org_desktop_all-agents","Travis_Fimmel_fr","fr","all-agents",2015-07-01,380,"Wed",7
"6077","Treize_desserts_fr","wikipedia","org_desktop_all-agents","Treize_desserts_fr","wikipedia","org_desktop_all-agents","Treize_desserts_fr","fr","all-agents",2015-07-01,22,"Wed",7
"6078","Trente_Glorieuses_fr","wikipedia","org_desktop_all-agents","Trente_Glorieuses_fr","wikipedia","org_desktop_all-agents","Trente_Glorieuses_fr","fr","all-agents",2015-07-01,296,"Wed",7
"6079","Tres_de_mayo_fr","wikipedia","org_desktop_all-agents","Tres_de_mayo_fr","wikipedia","org_desktop_all-agents","Tres_de_mayo_fr","fr","all-agents",2015-07-01,76,"Wed",7
"6080","Triathlon_fr","wikipedia","org_desktop_all-agents","Triathlon_fr","wikipedia","org_desktop_all-agents","Triathlon_fr","fr","all-agents",2015-07-01,298,"Wed",7
"6081","True_Blood_fr","wikipedia","org_desktop_all-agents","True_Blood_fr","wikipedia","org_desktop_all-agents","True_Blood_fr","fr","all-agents",2015-07-01,332,"Wed",7
"6082","True_blood_fr","wikipedia","org_desktop_all-agents","True_blood_fr","wikipedia","org_desktop_all-agents","True_blood_fr","fr","all-agents",2015-07-01,7,"Wed",7
"6083","Truman_Capote_fr","wikipedia","org_desktop_all-agents","Truman_Capote_fr","wikipedia","org_desktop_all-agents","Truman_Capote_fr","fr","all-agents",2015-07-01,116,"Wed",7
"6084","Tu_ne_tueras_point_(film,_2016)_fr","wikipedia","org_desktop_all-agents","Tu_ne_tueras_point_(film,_2016)_fr","wikipedia","org_desktop_all-agents","Tu_ne_tueras_point_(film,_2016)_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6085","Tunnel_de_base_du_Saint-Gothard_fr","wikipedia","org_desktop_all-agents","Tunnel_de_base_du_Saint-Gothard_fr","wikipedia","org_desktop_all-agents","Tunnel_de_base_du_Saint-Gothard_fr","fr","all-agents",2015-07-01,55,"Wed",7
"6086","Tupolev_Tu-154_fr","wikipedia","org_desktop_all-agents","Tupolev_Tu-154_fr","wikipedia","org_desktop_all-agents","Tupolev_Tu-154_fr","fr","all-agents",2015-07-01,41,"Wed",7
"6087","Tupolev_Tu-160_fr","wikipedia","org_desktop_all-agents","Tupolev_Tu-160_fr","wikipedia","org_desktop_all-agents","Tupolev_Tu-160_fr","fr","all-agents",2015-07-01,50,"Wed",7
"6088","Turquie_fr","wikipedia","org_desktop_all-agents","Turquie_fr","wikipedia","org_desktop_all-agents","Turquie_fr","fr","all-agents",2015-07-01,1107,"Wed",7
"6089","Twenty_One_Pilots_fr","wikipedia","org_desktop_all-agents","Twenty_One_Pilots_fr","wikipedia","org_desktop_all-agents","Twenty_One_Pilots_fr","fr","all-agents",2015-07-01,38,"Wed",7
"6090","Twilight_fr","wikipedia","org_desktop_all-agents","Twilight_fr","wikipedia","org_desktop_all-agents","Twilight_fr","fr","all-agents",2015-07-01,420,"Wed",7
"6091","Tyka_Nelson_fr","wikipedia","org_desktop_all-agents","Tyka_Nelson_fr","wikipedia","org_desktop_all-agents","Tyka_Nelson_fr","fr","all-agents",2015-07-01,2,"Wed",7
"6092","Tzvetan_Todorov_fr","wikipedia","org_desktop_all-agents","Tzvetan_Todorov_fr","wikipedia","org_desktop_all-agents","Tzvetan_Todorov_fr","fr","all-agents",2015-07-01,43,"Wed",7
"6093","Uber_(entreprise)_fr","wikipedia","org_desktop_all-agents","Uber_(entreprise)_fr","wikipedia","org_desktop_all-agents","Uber_(entreprise)_fr","fr","all-agents",2015-07-01,1461,"Wed",7
"6094","Ubuntu_fr","wikipedia","org_desktop_all-agents","Ubuntu_fr","wikipedia","org_desktop_all-agents","Ubuntu_fr","fr","all-agents",2015-07-01,2204,"Wed",7
"6095","Ukraine_fr","wikipedia","org_desktop_all-agents","Ukraine_fr","wikipedia","org_desktop_all-agents","Ukraine_fr","fr","all-agents",2015-07-01,564,"Wed",7
"6096","Umberto_Eco_fr","wikipedia","org_desktop_all-agents","Umberto_Eco_fr","wikipedia","org_desktop_all-agents","Umberto_Eco_fr","fr","all-agents",2015-07-01,143,"Wed",7
"6097","Un_sac_de_billes_(roman)_fr","wikipedia","org_desktop_all-agents","Un_sac_de_billes_(roman)_fr","wikipedia","org_desktop_all-agents","Un_sac_de_billes_(roman)_fr","fr","all-agents",2015-07-01,48,"Wed",7
"6098","Unai_Emery_fr","wikipedia","org_desktop_all-agents","Unai_Emery_fr","wikipedia","org_desktop_all-agents","Unai_Emery_fr","fr","all-agents",2015-07-01,34,"Wed",7
"6099","Uncharted_4:_A_Thief's_End_fr","wikipedia","org_desktop_all-agents","Uncharted_4:_A_Thief's_End_fr","wikipedia","org_desktop_all-agents","Uncharted_4:_A_Thief's_End_fr","fr","all-agents",2015-07-01,101,"Wed",7
"6100","Underworld:_Blood_Wars_fr","wikipedia","org_desktop_all-agents","Underworld:_Blood_Wars_fr","wikipedia","org_desktop_all-agents","Underworld:_Blood_Wars_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6101","Une_famille_formidable_fr","wikipedia","org_desktop_all-agents","Une_famille_formidable_fr","wikipedia","org_desktop_all-agents","Une_famille_formidable_fr","fr","all-agents",2015-07-01,132,"Wed",7
"6102","Universal_Serial_Bus_fr","wikipedia","org_desktop_all-agents","Universal_Serial_Bus_fr","wikipedia","org_desktop_all-agents","Universal_Serial_Bus_fr","fr","all-agents",2015-07-01,600,"Wed",7
"6104","Utilisateur:Apollinaire93_fr","wikipedia","org_desktop_all-agents","Utilisateur:Apollinaire93_fr","wikipedia","org_desktop_all-agents","Utilisateur:Apollinaire93_fr","fr","all-agents",2015-07-01,5,"Wed",7
"6105","Vampire_Diaries_fr","wikipedia","org_desktop_all-agents","Vampire_Diaries_fr","wikipedia","org_desktop_all-agents","Vampire_Diaries_fr","fr","all-agents",2015-07-01,1001,"Wed",7
"6106","Vanessa_Burggraf_fr","wikipedia","org_desktop_all-agents","Vanessa_Burggraf_fr","wikipedia","org_desktop_all-agents","Vanessa_Burggraf_fr","fr","all-agents",2015-07-01,39,"Wed",7
"6107","Vanessa_Paradis_fr","wikipedia","org_desktop_all-agents","Vanessa_Paradis_fr","wikipedia","org_desktop_all-agents","Vanessa_Paradis_fr","fr","all-agents",2015-07-01,429,"Wed",7
"6108","Vassily_Kandinsky_fr","wikipedia","org_desktop_all-agents","Vassily_Kandinsky_fr","wikipedia","org_desktop_all-agents","Vassily_Kandinsky_fr","fr","all-agents",2015-07-01,149,"Wed",7
"6109","Vendredi_saint_fr","wikipedia","org_desktop_all-agents","Vendredi_saint_fr","wikipedia","org_desktop_all-agents","Vendredi_saint_fr","fr","all-agents",2015-07-01,61,"Wed",7
"6110","Venise_fr","wikipedia","org_desktop_all-agents","Venise_fr","wikipedia","org_desktop_all-agents","Venise_fr","fr","all-agents",2015-07-01,473,"Wed",7
"6111","Venus_Williams_fr","wikipedia","org_desktop_all-agents","Venus_Williams_fr","wikipedia","org_desktop_all-agents","Venus_Williams_fr","fr","all-agents",2015-07-01,483,"Wed",7
"6112","Verbatim_fr","wikipedia","org_desktop_all-agents","Verbatim_fr","wikipedia","org_desktop_all-agents","Verbatim_fr","fr","all-agents",2015-07-01,131,"Wed",7
"6113","Verdun_fr","wikipedia","org_desktop_all-agents","Verdun_fr","wikipedia","org_desktop_all-agents","Verdun_fr","fr","all-agents",2015-07-01,166,"Wed",7
"6114","Vianney_(chanteur)_fr","wikipedia","org_desktop_all-agents","Vianney_(chanteur)_fr","wikipedia","org_desktop_all-agents","Vianney_(chanteur)_fr","fr","all-agents",2015-07-01,349,"Wed",7
"6115","Victor_Hugo_fr","wikipedia","org_desktop_all-agents","Victor_Hugo_fr","wikipedia","org_desktop_all-agents","Victor_Hugo_fr","fr","all-agents",2015-07-01,1922,"Wed",7
"6116","Victoria_(reine)_fr","wikipedia","org_desktop_all-agents","Victoria_(reine)_fr","wikipedia","org_desktop_all-agents","Victoria_(reine)_fr","fr","all-agents",2015-07-01,207,"Wed",7
"6117","Victoria_Abril_fr","wikipedia","org_desktop_all-agents","Victoria_Abril_fr","wikipedia","org_desktop_all-agents","Victoria_Abril_fr","fr","all-agents",2015-07-01,110,"Wed",7
"6118","Victoria_Bedos_fr","wikipedia","org_desktop_all-agents","Victoria_Bedos_fr","wikipedia","org_desktop_all-agents","Victoria_Bedos_fr","fr","all-agents",2015-07-01,39,"Wed",7
"6119","Viggo_Mortensen_fr","wikipedia","org_desktop_all-agents","Viggo_Mortensen_fr","wikipedia","org_desktop_all-agents","Viggo_Mortensen_fr","fr","all-agents",2015-07-01,215,"Wed",7
"6120","Vikings_fr","wikipedia","org_desktop_all-agents","Vikings_fr","wikipedia","org_desktop_all-agents","Vikings_fr","fr","all-agents",2015-07-01,743,"Wed",7
"6121","Villes_du_Royaume-Uni_fr","wikipedia","org_desktop_all-agents","Villes_du_Royaume-Uni_fr","wikipedia","org_desktop_all-agents","Villes_du_Royaume-Uni_fr","fr","all-agents",2015-07-01,146,"Wed",7
"6122","Vincent_Cassel_fr","wikipedia","org_desktop_all-agents","Vincent_Cassel_fr","wikipedia","org_desktop_all-agents","Vincent_Cassel_fr","fr","all-agents",2015-07-01,1199,"Wed",7
"6123","Vincent_Cerutti_fr","wikipedia","org_desktop_all-agents","Vincent_Cerutti_fr","wikipedia","org_desktop_all-agents","Vincent_Cerutti_fr","fr","all-agents",2015-07-01,731,"Wed",7
"6124","Vincent_Lindon_fr","wikipedia","org_desktop_all-agents","Vincent_Lindon_fr","wikipedia","org_desktop_all-agents","Vincent_Lindon_fr","fr","all-agents",2015-07-01,285,"Wed",7
"6125","Virginia_Raggi_fr","wikipedia","org_desktop_all-agents","Virginia_Raggi_fr","wikipedia","org_desktop_all-agents","Virginia_Raggi_fr","fr","all-agents",2015-07-01,0,"Wed",7
"6126","Virginie_Efira_fr","wikipedia","org_desktop_all-agents","Virginie_Efira_fr","wikipedia","org_desktop_all-agents","Virginie_Efira_fr","fr","all-agents",2015-07-01,246,"Wed",7
